,val_loss,val_masked_accuracy,loss,masked_accuracy,lr
98,0.1050834542718427,0.9674592984133753,0.028669868308254246,0.9923249766327135,9.999999747378752e-05
99,0.10842731081206224,0.969965256493667,0.030780257661193286,0.991577463840048,9.999999747378752e-05
100,0.10403729050323882,0.9710406352733744,0.02931522670529831,0.9929959946523217,9.999999747378752e-05
101,0.10959186841701639,0.9686799172697396,0.028729032274520682,0.9920527810154415,9.999999747378752e-05
102,0.10602427967663469,0.9705043373436764,0.027721591881168583,0.993168263533203,9.999999747378752e-05
103,0.1011034866859173,0.970580660063645,0.02558558150627057,0.9933900087749984,9.999999747378752e-05
104,0.10929466270167253,0.9684242996676214,0.02554585024730562,0.9940282025296023,9.999999747378752e-05
105,0.10373499013226607,0.9692716639617394,0.024821802040413184,0.9939688897287356,9.999999747378752e-05
106,0.10073284599287756,0.9718436824864355,0.024043279006015147,0.9942648563992642,9.999999747378752e-05
107,0.10363408049632764,0.9722384933767647,0.024306474605547045,0.9943327350183903,9.999999747378752e-05
108,0.10318377202954786,0.973864329272303,0.022861741543556392,0.9947642929868101,9.999999747378752e-05
109,0.10230089724063873,0.9726444565016648,0.023541332238613273,0.9939980679402856,9.999999747378752e-05
110,0.10277318286484685,0.9726798328860052,0.02257203800326161,0.9949623046374475,9.999999747378752e-05
111,0.10458436762464457,0.9721380780483114,0.02200178428679769,0.9945072811056677,9.999999747378752e-05
112,0.10692801711888149,0.9726339743055147,0.022179123134901405,0.9949973821640015,9.999999747378752e-05
113,0.10585298928721197,0.9733013572364018,0.024251571983163352,0.9939163696688659,9.999999747378752e-05
114,0.10898904451008501,0.9692201367739973,0.023720316969051344,0.9935294993495323,9.999999747378752e-05
115,0.11665901130643384,0.9711644402865706,0.02243536708325341,0.9942553639411926,9.999999747378752e-05
116,0.10882498837750533,0.9696287800525797,0.022134021254453493,0.9943243829014492,9.999999747378752e-05
117,0.1091344469580157,0.9725187153651796,0.021724705441531045,0.9949095224716236,9.999999747378752e-05
118,0.10902858808122833,0.9703048940362602,0.026154800621917388,0.9927786438048014,9.999999747378752e-05
119,0.10831137720880837,0.971186350131857,0.024325264573547806,0.9933842362646923,9.999999747378752e-05
120,0.11542945380868583,0.9694828966568256,0.027439555638021192,0.9930038922033866,9.999999747378752e-05
121,0.13043263862872945,0.9634739098877743,0.024537144514448442,0.992764587021286,9.999999747378752e-05
122,0.13190225743014236,0.9722779804262621,0.025042403342512076,0.9934874676473713,9.999999747378752e-05
123,0.14349189092373027,0.960786155585585,0.032603063554247566,0.990130531736378,9.999999747378752e-05
124,0.11999622706709237,0.9706730883696983,0.026046988986770485,0.9936604238483355,9.999999747378752e-05
125,0.13102093133433113,0.9698187852727955,0.022844572617927845,0.9943334370143471,9.999999747378752e-05
126,0.11145066392832789,0.9699493790494984,0.02252119739356875,0.9937500642133841,9.999999747378752e-05
127,0.11906185900342875,0.9719935285634008,0.019714291167262435,0.9952421834607876,9.999999747378752e-05
128,0.11277234502907457,0.9691350768352377,0.0203541041498694,0.9948462663664931,9.999999747378752e-05
129,0.11855366671907491,0.9728742899565861,0.019090875319444593,0.9955887829253277,9.999999747378752e-05
130,0.1188163392502686,0.9667281611212368,0.020961363649007827,0.9943153654782355,9.999999747378752e-05
131,0.14203098621861687,0.9687275393255825,0.023448909534298318,0.9948927278652562,9.999999747378752e-05
132,0.11975768619570239,0.9704456945945477,0.021587194508790455,0.9941605289605472,9.999999747378752e-05
133,0.12433502797422738,0.9723754669057911,0.020064563498496366,0.9950134903514359,9.999999747378752e-05
134,0.1089349034531363,0.9716851793486496,0.018432359239307774,0.9955041432998608,9.999999747378752e-05
135,0.12465195100882957,0.9713037281200804,0.01937400332006342,0.9954346007713746,9.999999747378752e-05
136,0.11401398839621708,0.9724874373140007,0.017299730976395807,0.9958771225185683,9.999999747378752e-05
137,0.11139720678329468,0.9716438938831461,0.01607223873712589,0.9964412014376267,9.999999747378752e-05
138,0.11094174148707554,0.9730914625628241,0.016407614420962644,0.9962033337187304,9.999999747378752e-05
139,0.10751986966050904,0.9733548184921001,0.015557871222270744,0.9965356793053465,9.999999747378752e-05
140,0.10629264393757129,0.9711586545253622,0.015800648262285773,0.9962016314461216,9.999999747378752e-05
141,0.10976019244769523,0.9732927145629093,0.01662487263105343,0.9960188430534841,9.999999747378752e-05
142,0.108473081013252,0.9717333912849426,0.01728744277847251,0.9955017306634726,9.999999747378752e-05
143,0.11329424792322619,0.9719481180454123,0.016751524937976773,0.9959352764403588,9.999999747378752e-05
144,0.10951162874698639,0.9710697696126741,0.017335587323967117,0.9960931493190658,9.999999747378752e-05
145,0.11461400985717773,0.9716447077948471,0.0174439187618234,0.9956230777386198,9.999999747378752e-05
146,0.10921019315719604,0.9703155940976637,0.018361044794192323,0.994832631192506,9.999999747378752e-05
147,0.12344897409965253,0.9708010287120424,0.016837066654960743,0.9961286364827249,9.999999747378752e-05
148,0.11138363696377852,0.9711630837670688,0.018236276941056128,0.9950462414945433,9.999999747378752e-05
149,0.11372393883507827,0.9724924441041618,0.01888956337137305,0.9948614896244931,9.999999747378752e-05
150,0.11491172478116791,0.9716810337428389,0.018143705025991146,0.995687251600797,9.999999747378752e-05
151,0.11072431761642983,0.9719051369305315,0.01448712665909503,0.9966189467366262,9.999999747378752e-05
152,0.11282410498323112,0.9733008927312391,0.01381140165674635,0.9967005466539453,9.999999747378752e-05
153,0.11243721123399406,0.9722725522929224,0.014621867402004114,0.9967937998586288,9.999999747378752e-05
154,0.11006540162809964,0.9717863448734941,0.014266363791638651,0.9964463919336801,9.999999747378752e-05
155,0.11545976790888555,0.9734124705709261,0.012701402211131339,0.9973745297149758,9.999999747378752e-05
156,0.10737082567708246,0.9719446959166691,0.01284531010898156,0.9968502041330606,9.999999747378752e-05
157,0.1166538570461602,0.9737399014933356,0.012625136794864359,0.9974078672493508,9.999999747378752e-05
158,0.11028666691533451,0.9714080547464305,0.0143795040703618,0.9964813757406198,9.999999747378752e-05
159,0.1148649818938354,0.9734709941107651,0.013472273139198578,0.9967696077107868,9.999999747378752e-05
160,0.10789643793270506,0.9723250208229854,0.012036083258093046,0.9973354732243598,9.999999747378752e-05
161,0.11164410463694868,0.9721736764085704,0.012192749287571043,0.9973064004473758,9.999999747378752e-05
162,0.11158431963673954,0.9722501327251566,0.011582010003213105,0.9974305293729959,9.999999747378752e-05
163,0.11157716656553335,0.9723228709451084,0.01214208546020171,0.9973266200679425,9.999999747378752e-05
164,0.10635062075894454,0.9726045851049752,0.012446677883519724,0.9971084921715326,9.999999747378752e-05
165,0.10670917917942178,0.9726024208397701,0.011983129053052764,0.9970696014925419,9.999999747378752e-05
166,0.10722133003432176,0.9722689595715753,0.013944329299660274,0.9969505201663106,9.999999747378752e-05
167,0.10855493874385438,0.9724252491161741,0.012373997103704489,0.99744422016082,9.999999747378752e-05
168,0.11575865899694376,0.9719860492081478,0.013065938586389271,0.9967667249314985,9.999999747378752e-05
169,0.10825329145480847,0.9712326403321891,0.016174928460181662,0.995560078590014,9.999999747378752e-05
170,0.11292852718254616,0.9722186635280478,0.01322323494826164,0.9966142595972922,9.999999747378752e-05
171,0.11669392524094417,0.9716851793486496,0.011562478280028822,0.9973806297289888,9.999999747378752e-05
172,0.1177346305600528,0.9704060903910933,0.012520655468669489,0.9970675897392289,9.999999747378752e-05
173,0.11222684845842164,0.9725786673611608,0.011112096940205467,0.9977681747523034,9.999999747378752e-05
174,0.11696253151729188,0.9682326481260103,0.010658791651808481,0.9975997259755887,9.999999747378752e-05
175,0.11330983762083383,0.972762786108872,0.01118257829666009,0.9977937831219535,9.999999747378752e-05
176,0.11091037505659564,0.971457878063465,0.010600023731975524,0.9974800664971766,9.999999747378752e-05
177,0.1141519212517245,0.9710037769942448,0.010137136995422274,0.9978371624297766,9.999999747378752e-05
178,0.11232449011556034,0.9727235539206143,0.01030540723981211,0.9978223427583023,9.999999747378752e-05
179,0.11090446803076513,0.9721893565408115,0.010315115770755525,0.9977759443400488,9.999999747378752e-05
180,0.11517570912837982,0.9713147775880222,0.011506211048808777,0.9975462723241769,9.999999747378752e-05
181,0.11803250991064927,0.9702908828340727,0.012088572077420952,0.9969384849200238,9.999999747378752e-05
182,0.11882251141400173,0.9725356184203049,0.010765924765155139,0.997688764758553,9.999999747378752e-05
183,0.11394391080428815,0.9709713952294712,0.011272940561416726,0.996960983549287,9.999999747378752e-05
184,0.11354583450432482,0.9725270065768011,0.009353392579457994,0.9980237787794604,9.999999747378752e-05
185,0.11028845813767664,0.9720515382700953,0.009168361260336431,0.9981061626973986,9.999999747378752e-05
186,0.11159285286377216,0.9728498047795789,0.009281009115825847,0.9977530761104938,9.999999747378752e-05
187,0.11230062153832666,0.9728026842248851,0.008569469228869638,0.9983088317494155,9.999999747378752e-05
188,0.11332907245076936,0.9735318052357641,0.0085888216513376,0.998332018986119,9.999999747378752e-05
189,0.11306477466533923,0.9725669129141445,0.00981590400005391,0.9975396069028207,9.999999747378752e-05
190,0.11157164851139331,0.9735481471850954,0.009739737130991197,0.9980100870904861,9.999999747378752e-05
191,0.11219438961867628,0.970457843665419,0.009257708581619077,0.9981102907374405,9.999999747378752e-05
192,0.11532038707157662,0.9721622323167736,0.008877726190282962,0.9982100687840587,9.999999747378752e-05
193,0.1136854794518701,0.9729673615817366,0.00915895002948414,0.9979148714382756,9.999999747378752e-05
194,0.11697214379392822,0.9733423487893467,0.009444908874580077,0.998048597999062,9.999999747378752e-05
195,0.11927576208936758,0.968716117842444,0.010347396340502775,0.9972638508413574,9.999999747378752e-05
196,0.131981216627976,0.9716486314247395,0.010874180181543333,0.9967783832395566,9.999999747378752e-05
197,0.11167877450071532,0.9727085993207735,0.01085973472272088,0.9972762395959693,9.999999747378752e-05
198,0.12410573198877532,0.9726713155878002,0.008494181109926226,0.9984507298109083,9.999999747378752e-05
199,0.12151468468123469,0.9683553555916096,0.009092638765906283,0.9979014827932189,9.999999747378752e-05
