,val_loss,val_masked_accuracy,loss,masked_accuracy,lr
0,0.365310006100556,0.9410519949321089,0.9413415678891456,0.6468541990346064,9.999999747378752e-05
1,0.31203358543330223,0.9433761978971547,0.34377642358868477,0.9377094777562448,9.999999747378752e-05
2,0.27241463291233986,0.9433650189432604,0.3014191784946244,0.9385498051509487,9.999999747378752e-05
3,0.25373110483432637,0.9416449583809952,0.28540676581164415,0.9375826184744454,9.999999747378752e-05
4,0.243820341496632,0.9422750411362484,0.2654675751216468,0.9408600787364638,9.999999747378752e-05
5,0.23977079679226054,0.9428398362521467,0.2556770815318913,0.943145638279472,9.999999747378752e-05
6,0.23521951457549786,0.9432010753401394,0.2493480389241781,0.9448023744844721,9.999999747378752e-05
7,0.23773637927811722,0.9400171247021906,0.24206551606917742,0.9439474612023866,9.999999747378752e-05
8,0.23722597648357524,0.93953301988799,0.23671742321090616,0.9449159608546395,9.999999747378752e-05
9,0.22633454922972054,0.9426471775975721,0.23434848095376856,0.9456974893615261,9.999999747378752e-05
10,0.23068834378801542,0.9406981180454123,0.23974481305473566,0.9422277648557082,9.999999747378752e-05
11,0.22553776153202715,0.9455679408435164,0.22512318818280816,0.9475476986388666,9.999999747378752e-05
12,0.22211959135943446,0.9442130656077944,0.21670981968067118,0.9494066674817458,9.999999747378752e-05
13,0.2206183086181509,0.9413424031487827,0.21121344095816108,0.9489086532953234,9.999999747378752e-05
14,0.21961673991433506,0.943006669652873,0.21342410256615468,0.9469178518517744,9.999999747378752e-05
15,0.22018109416139536,0.9448702602550901,0.2110561581557822,0.9454412419131714,9.999999747378752e-05
16,0.21271006506064843,0.9453046260208919,0.20719381854678334,0.9496388310490108,9.999999747378752e-05
17,0.21271167746905623,0.9447272604909437,0.20456246058124702,0.9494466453340089,9.999999747378752e-05
18,0.21109757135654317,0.946274551851996,0.2001849438021559,0.94997303931296,9.999999747378752e-05
19,0.2100582646912542,0.9482961605335104,0.19348328761740327,0.952205226179333,9.999999747378752e-05
20,0.20958898807394094,0.9461685562955922,0.19945066150269808,0.9479137329509397,9.999999747378752e-05
21,0.20635874415266103,0.9441794629754692,0.1899163712049406,0.9516139947054968,9.999999747378752e-05
22,0.2067599882339609,0.9476427600301546,0.18614112436127714,0.9533275172725867,9.999999747378752e-05
23,0.21078546807683748,0.9476279246396032,0.18717625148224265,0.953359711247438,9.999999747378752e-05
24,0.2078828338919015,0.9471038888240683,0.1859874576812944,0.9521520364361756,9.999999747378752e-05
25,0.21138749965305986,0.9429809779956423,0.1786363387468309,0.9544230714987473,9.999999747378752e-05
26,0.21070960472370015,0.9422596096992493,0.17766873512746964,0.95421644395165,9.999999747378752e-05
27,0.21012112601050015,0.9433142193432512,0.17980955954697425,0.9516875503130144,9.999999747378752e-05
28,0.20749612717792906,0.9461976063662562,0.1789168028993689,0.9531830397331946,9.999999747378752e-05
29,0.20905351227727428,0.9422940262432756,0.18051709759312623,0.9502397330224386,9.999999747378752e-05
30,0.2042991447037664,0.9462279081344604,0.1746826630496052,0.9542954813841867,9.999999747378752e-05
31,0.20666976941042933,0.9418246951596491,0.1705586764454584,0.9547156988930754,9.999999747378752e-05
32,0.20490866796723728,0.943387903016189,0.16898095656033468,0.9540216685886259,9.999999747378752e-05
33,0.20896923439256077,0.9433475671143368,0.1675828235388832,0.9580823815152145,9.999999747378752e-05
34,0.20259621328320995,0.9435298648373834,0.1664086864460622,0.9559281843012404,9.999999747378752e-05
35,0.205713106640454,0.9416971227218365,0.1637129268043757,0.9548289390928545,9.999999747378752e-05
36,0.2032137276797459,0.9456095695495605,0.16308590561376793,0.9565568366781939,9.999999747378752e-05
37,0.19886392766031727,0.9461752484584677,0.1570260630634897,0.9573328321232394,9.999999747378752e-05
38,0.1991114421137448,0.9438784882940096,0.1622768795966587,0.9569827522881346,9.999999747378752e-05
